Nike;adidas Gazelle Indoor;adidas Gazelle Indoor Bliss Pink Purple (Women's);25.05.2023;104 CHF;https://stockx.com/adidas-gazelle-indoor-bliss-pink-purple-womens
ASICS;ASICS Gel-1130;ASICS Gel-1130 White Clay Canyon;21.07.2023;96 CHF;https://stockx.com/asics-gel-1130-white-clay-canyon
New Balance;New Balance 9060;New Balance 9060 Sea Salt White;14.01.2023;115 CHF;https://stockx.com/new-balance-9060-sea-salt-white
Jordan;Jordan 1 Mid;Jordan 1 Mid Wolf Grey Aluminum (Women's);15.07.2021;105 CHF;https://stockx.com/air-jordan-1-mid-grey-blue-w
Jordan;Jordan 1 Retro Low OG;Jordan 1 Retro Low OG Atmosphere Grey;25.08.2023;82 CHF;https://stockx.com/air-jordan-1-retro-low-og-atmosphere-grey
Nike;Nike Dunk Low Retro;Nike Dunk Low Retro Red Swoosh Panda;01.10.2022;76 CHF;https://stockx.com/nike-dunk-low-retro-red-swoosh-panda
adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Carbon Beluga;31.05.2023;193 CHF;https://stockx.com/adidas-yeezy-350-v2-carbon-beluga
Jordan;Jordan 1 Retro High OG SP;Jordan 1 Retro High OG SP Union LA Bephies Beauty Supply Summer of ‘96;26.08.2023;137 CHF;https://stockx.com/air-jordan-1-retro-high-og-sp-union-bephies-beauty-supply-woven-sail
adidas;adidas Yeezy Boost 350 V2;adidas Yeezy Boost 350 V2 Black Red (2017/2020);11.02.2017;190 CHF;https://stockx.com/adidas-yeezy-boost-350-v2-core-black-red-2017
adidas;adidas Gazelle Indoor;adidas Gazelle Indoor Sean Wotherspoon Hemp Green;16.11.2023;142 CHF;https://stockx.com/adidas-gazelle-indoor-sean-wotherspoon-hemp-green
New Balance;New Balance 9060;New Balance 9060 Mushroom;22.09.2023;112 CHF;https://stockx.com/new-balance-9060-mushroom
adidas;adidas Samba OG;adidas Samba OG Collegiate Green Gum Grey Toe;08.05.2023;101 CHF;https://stockx.com/adidas-samba-og-collegiate-green-gum-grey-toe
adidas;adidas adiFOM Superstar;adidas adiFOM Superstar The Simpsons Clouds;11.11.2023;94 CHF;https://stockx.com/adidas-adifom-superstar-the-simpsons-clouds
Jordan;Jordan 1 Mid;Jordan 1 Mid Alternate Bred (2022);14.12.2022;74 CHF;https://stockx.com/air-jordan-1-mid-alternate-bred-2022
adidas;adidas Samba OG;adidas Samba OG Aluminum Gum (Women's);25.07.2023;85 CHF;https://stockx.com/adidas-samba-og-aluminum-gum-womens
adidas;adidas Yeezy Foam RNR;adidas Yeezy Foam RNR Onyx;08.06.2022;185 CHF;https://stockx.com/adidas-yeezy-foam-rnnr-onyx
Jordan;Jordan 4 Retro SE;Jordan 4 Retro SE Black Canvas;05.10.2022;320 CHF;https://stockx.com/air-jordan-4-retro-se-black-canvas
New Balance;New Balance 550;New Balance 550 White Black;01.12.2021;68 CHF;https://stockx.com/new-balance-550-white-black
Jordan;Jordan 1 Mid;Jordan 1 Mid Aquatone;01.03.2022;68 CHF;https://stockx.com/air-jordan-1-mid-aquatone
